Model time;nNonBTLHomeless;nBTLHomeless;nHomeless;nRenting;nNonOwner;nNonBTLOwnerOccupier;nBTLOwnerOccupier;nOwnerOccupier;nActiveBTL;nBTL;nNonBTLBankrupt;nBTLBankrupt;TotalPopulation;HousingStock;nEmptyHouses;BTLStockFraction;Sale HPI;Sale AnnualHPA;Sale AvBidPrice;Sale AvOfferPrice;Sale AvSalePrice;Sale AvMonthsOnMarket;Sale nBuyers;Sale nBTLBuyers;Sale nSellers;Sale nNewSellers;Sale nBTLSellers;Sale nSales;Sale nNonBTLBidsAboveExpAvSalePrice;Sale nBTLBidsAboveExpAvSalePrice;Sale nSalesToBTL;Sale nSalesToFTB;Rental HPI;Rental AnnualHPA;Rental AvBidPrice;Rental AvOfferPrice;Rental AvSalePrice;Rental AvMonthsOnMarket;Rental nBuyers;Rental nSellers;Rental nSales;Rental ExpAvFlowYield;nStockMortgages;nNewFTBMortgages;nNewFTBMortgagesToBTL;nNewHMMortgages;nNewBTLMortgages;newFTBCredit;newHMCredit;newBTLCredit;newTotalCredit;creditStock;interestRate;nonHousingConsumption;rentalCashOutflow;downpaymentCashOutflow;mortgagePrincipalPayment;mortgageInterestPayment;totalFinancialWealth;totalHousingNetWealth;totalHousingGrossWealth
40;1545.125;173.75;1718.875;1676.625;3395.5;5405.875;604.125;6010;601.125;1379;1.375;0.375;10006.625;8556;268.25;0.2273125;0.6143125;-0.11012725000000001;19770.993749999998;225094.93999999994;100926.70124999998;5.917937500000001;359.25;163;1837.875;31.75;39.25;23.25;953.25;891.5;3.125;10.375;0.910825;-0.010405025;610.61375;1088.86625;515.0525;1.5873125;1625.375;371;102.75;0.046737499999999994;1027.375;5.625;1.5;0.125;1.5;242916.805;5546.8525;65061.865;313525.52249999996;106672061.465;0.051444;23935729.62125;873596.74375;2047244.0650000002;266536.35250000004;335138.42374999996;702881090.81625;1073980745.6187499;1180652807.0875
41;1545;173.125;1718.125;1681.75;3399.875;5400.75;603.625;6004.375;602.875;1379.625;1.375;0.375;10007.125;8556;267;0.22775;0.6132000000000001;-0.103636375;22593.878749999996;224159.37624999997;101273.47;4.9739125;360.75;162.375;1847.625;36.125;40.5;24.375;954.375;895.625;3.5;10.625;0.899375;-0.0137499875;611.62375;1100.7325;531.36375;2.0825625000000003;1614.625;362.75;95.75;0.0470375;1033.375;6.125;1.625;0.25;1.75;256612.7975;16197.5675;61367.215000000004;334177.5787499999;106683170.67875;0.051476749999999995;23958611.943749994;876631.4637499999;2180949.9475;267422.19125;335372.00750000007;703089442.1575;1067801052.3150002;1174484222.99375
42;1544.25;171.875;1716.125;1687;3403.125;5396;602.75;5998.75;605.25;1379.875;1.25;0.375;10007.125;8556;265;0.22815000000000002;0.6066875;-0.09608687499999999;20967.239999999998;223325.99875000003;107818.1;5.811375000000001;357.375;161.75;1852.25;34.625;39.125;23.75;960.75;898;4.125;9.125;0.9025124999999999;-0.0130386125;611.9737500000001;1084.9962500000001;523.92125;1.8403250000000002;1623.875;368.125;103.125;0.047299999999999995;1038.25;5;2.5;0;2.375;358412.34624999994;0;101188.2125;459600.5575;106729652.61;0.051503999999999994;23968062.20625;878580.41625;2162351.45875;266662.43124999997;335640.43875000003;703152985.5800002;1058444727.2199999;1165174379.83
43;1541.75;170.75;1712.5;1691.5;3404;5393.75;600.75;5994.5;607.625;1379.125;1.125;0.375;10006.125;8556;262.375;0.2283625;0.59895;-0.093699;20673.79875;222599.27125;110139.28874999999;5.6265624999999995;354.5;159.25;1856.25;33.5;40.25;24.875;958.375;898.125;3.5;9.875;0.894775;-0.014606425;611.7737500000001;1086.15875;516.42375;1.891475;1618.5;362.625;100.25;0.0475875;1044.25;5.75;1.875;0.375;2.125;330941.09875;17816.2425;90565.79875;439323.13749999995;106804666.25125;0.051670749999999994;23958616.96125;880938.4562499999;2306680.9462499996;266681.77249999996;336388.73125;703103498.4612501;1046424888.5574999;1153229554.81
44;1542.875;170.75;1713.625;1698.5;3412.125;5386.875;598.125;5985;610.875;1379.75;1;0.375;10008;8556;261.625;0.2290875;0.5948;-0.094415625;21947.083749999998;221669.44625;107106.22;5.416575;355.5;161.5;1863.875;35.625;39.75;25.125;957.375;903;5.875;11.125;0.8928875000000001;-0.014379375000000002;611.46375;1087.1125;511.95374999999996;1.94495;1613.25;357.375;95.75;0.0479125;1049.5;6.25;1.5;0;2.75;304371.74875;0;117011.12;421382.86750000005;106785855.0275;0.051643999999999995;23959202.275000002;883016.93;2322036.8375000004;266641.53374999994;337074.06375;703157926.3525;1036313850.3475001;1143099705.375
45;1539.375;170.25;1709.625;1704.75;3414.375;5383.75;597;5980.75;612.125;1379.375;1.125;0.25;10007.25;8556;258.375;0.22945;0.5888;-0.088504625;19467.20625;220960.09999999998;108875.50625;6.366175;354.625;156.625;1864.25;29.625;41;24;967.875;905.625;2.25;9.5;0.8921625;-0.017904675000000002;612.2925;1079.995;521.8062500000001;2.1024374999999997;1613.5;359.625;101.25;0.0481375;1053.875;5;1;0.375;1.25;191753.35125;20340.23875;69348.48625;281442.0725;106737027.2375;0.05162012500000001;23968937.15;884929.21875;2323843.1062499997;266837.26375;337595.6675;703146581.64375;1025898372.5262499;1132635399.7649999
46;1539.875;169.25;1709.125;1708.875;3418;5379.875;596.5;5976.375;614.125;1379.875;0.875;0.125;10008.5;8556;256.625;0.22972499999999996;0.5823;-0.084351625;21201.315000000002;220186.07125;113634.51999999999;6.062;354.625;157.875;1867.625;31.875;41.625;25.125;964.75;910.375;3.375;11.75;0.8845625;-0.0211617125;611.9375;1080.83125;519.24625;2.3144125;1611.125;354.625;98;0.04837500000000001;1060.75;7.25;2.25;0.25;1.875;426544.1175;6877.8675;90148.54500000001;523570.52749999997;106923355.51875001;0.051434;23992064.71875;889521.74375;2340202.9074999997;266769.39749999996;337725.43625;703633425.6850002;1014589137.43125;1121512492.9474998
47;1538.75;167.5;1706.25;1713.75;3420;5374.75;597.125;5971.875;615.5;1380.125;0.875;0.125;10007.375;8556;254.875;0.2300875;0.5858250000000002;-0.083835125;22554.505;219177.56999999998;114790.03250000002;5.505437499999999;354.5;157.25;1872.25;33.25;41.25;27.5;969.75;911.75;3.75;11.625;0.894725;-0.019593562499999998;611.385;1078.93875;513.295;2.0767249999999997;1606.625;351.75;96.875;0.0487125;1067.875;7.75;3;0.25;1.375;467235.98749999993;5852.7325;60700.371250000004;533789.0875;107076813.83250001;0.05175587499999999;23971984.79;890466.1125;2442063.6799999997;266656.36874999997;338785.05999999994;703895268.745;1011703447.1337501;1118780260.9662502
48;1539;167.125;1706.125;1716.25;3422.375;5371.625;596.375;5968;617;1380.5;0.875;0.125;10007.375;8556;254.75;0.230375;0.5867125000000001;-0.07332499999999999;22221.587499999998;218627.80375000002;104913.265;5.596762499999999;354.75;156;1872.625;32;40.875;29.125;972.125;916.875;3.625;11.5;0.8951874999999998;-0.0210635;612.5587499999999;1084.8200000000002;507.45875;1.8997374999999999;1598.75;345.5;90.75;0.04902499999999999;1075.75;7.625;2.25;0.25;1.5;455771.90875;16657.1;59313.59375;531742.6037499999;107258950.35125001;0.05176937499999999;23976729.348750003;892575.62;2587082.4375;267016.34875;340048.06;704416114.74;1010781498.9475;1118040449.29875
49;1539.875;166.75;1706.625;1718;3424.625;5370.125;596;5966.125;617.75;1380.5;0.875;0.125;10008.5;8556;254.125;0.2304875;0.58405;-0.0708685;24519.27375;218100.36125000002;104051.01374999998;5.874499999999999;351.875;155.375;1872.625;33.625;41.125;28.375;973.375;917.75;3.375;11.75;0.8976124999999999;-0.017845900000000005;612.7725;1080.42;521.45875;1.8552;1605.75;348.75;94.625;0.049275;1081.875;7.125;1.5;0.5;1.5;414023.25250000006;21416.67625;67453.4375;502893.365;107375716.93124999;0.051766625;23999252.23625;892782.8674999999;2517712.56125;268243.09625;341217.51625;704294081.08875;1007950099.7362499;1115325816.66625
50;1539.75;165.875;1705.625;1720.125;3425.75;5367.75;595;5962.75;619.25;1380.125;0.75;0.125;10007.75;8556;253.875;0.23071250000000001;0.5837;-0.06942812500000001;24239.33625;217353.02875;106646.65999999999;7.037825000000001;359.875;156.125;1874.25;34.75;40.75;35.875;974.5;923.125;4.5;16.25;0.90125;-0.01594585;612.86625;1076.8587499999999;522.1425;1.7177125000000002;1597.25;348.5;94.625;0.049537500000000005;1094.25;12.375;2.5;1.125;2.375;674498.35375;96974.27875;116524.55374999999;887997.1862500001;107897581.15;0.0517285;24034485.993750002;892841.865;2924894.81625;268561.4375;342194.105;704550337.5075;1005562829.2499998;1113460410.40125
51;1540.25;164.75;1705;1721.875;3426.875;5367;593.25;5960.25;620.75;1378.75;1;0.125;10007.875;8556;253.125;0.23083750000000003;0.5832125;-0.068956675;26020.441249999996;217412.855;113486.8325;8.1859875;359.5;155;1864;30.875;40.5;38;976.625;920.75;5.5;13.75;0.9001750000000001;-0.0123760875;612.8800000000001;1062.67875;518.4449999999999;1.9047375;1604;355.875;102.75;0.049737500000000004;1105.25;10.25;1.5;1.5;3.25;562115.80875;89227.22625;165078.56875;816421.60375;108276404.86250001;0.052240125000000005;24071132.73;893222.80625;3517630.71;268923.1825;344806.78625;704647635.23125;1003893280.7812499;1112169685.6425
52;1538.875;163.875;1702.75;1723.25;3426;5366.625;592;5958.625;622.125;1378;1.25;0.125;10006.75;8556;252;0.2308625;0.5839624999999999;-0.05988875;27903.35125;216967.33500000002;108507.7325;9.5841;363;155.625;1855.75;34.625;40.25;41.625;974.75;918.375;5.875;15.75;0.899375;-0.0110613625;613.9;1051.03625;503.74875000000003;1.877025;1602.25;357.25;105.25;0.05;1117.875;11;2.125;2.25;3.125;668376.7962499999;138041.55000000002;138021.10874999998;944439.4574999999;108767388.63;0.052145000000000004;24093979.75875;893440.7825;3597628.68125;269191.5025;346876.245;705066207.5849999;1003074908.6225;1111842297.2525
53;1537.5;163.375;1700.875;1723;3423.875;5367;591.75;5958.75;624;1379.125;1.375;0.125;10006.625;8556;250.25;0.230625;0.5887125000000001;-0.04725625000000001;31044.305;217247.59000000003;115493.66249999999;9.5944;365.25;157.25;1840.875;30.375;40.875;43.375;968;919.625;5.625;18.75;0.897825;-0.007683262500000001;613.9225000000001;1050.93;512.46;1.542675;1598;355.375;105.125;0.050187499999999996;1133.875;14.375;2.625;1.875;3.875;934824.39625;177999.9975;190211.89625;1303036.2925;109594637.115;0.052315125;24111645.55875;893056.5512499999;3800839.0125;270116.63625;349699.9225;705865922.30875;1006884875.2149999;1116479512.33
54;1538.25;163;1701.25;1724.375;3425.625;5365.125;589.125;5954.25;627.5;1379.625;1.25;0.125;10007.375;8556;249.875;0.23073750000000004;0.5811125;-0.0429934875;29157.235;217126.83125;115178.45;10.2265875;371.25;163.125;1829;36;40.5;43.5;970;917.125;7;16;0.9017625;-0.00501048125;613.57125;1034.03;510.96624999999995;2.0971375;1606.625;364.25;114.375;0.0503375;1150.25;12.875;2.125;1.875;4.75;821856.90375;135756.625;199045.75;1156659.2774999999;110333016.38875;0.05279175;24106839.85625;891621.335;3852080.39875;271918.3125;353844.2225;706499816.675;1000867948.4400002;1111200964.8274999
55;1535.625;162.25;1697.875;1724.5;3422.375;5367.625;586.375;5954;630.125;1378.75;1.125;0.125;10006.5;8556;247.375;0.23047500000000004;0.5897125;-0.03196929625;29502.34;217128.72124999997;110734.35124999999;11.3210625;384.25;165.375;1818;36.875;40.125;53.25;974.125;918.625;6.625;23;0.891225;-0.002016235125;614.14875;1035.8375;523.8525;2.477975;1594.5;362.75;115.375;0.0503;1173.125;18.375;2.125;3.625;4.75;1106031.2074999998;296482.10625;249728.8225;1652242.1375;111424329.51000002;0.052597125;24113584.11375;891198.1487500002;4350612.5675;273615.41375;357413.59875;707708470.35375;1005860425.44625;1117284754.96
56;1533.75;162.25;1696;1724.75;3420.75;5370;582;5952;634.75;1379;0.875;0.125;10007.5;8556;244.5;0.230175;0.595925;-0.017974566249999997;31028.3825;217534.09125;114935.95624999999;12.7219625;392.875;168.25;1794.875;33.875;38.75;59.375;968;917;8.375;22.125;0.8910625;-0.0021591250000000018;614.1600000000001;1040.86625;522.125;2.2512250000000003;1580.125;353.75;109.25;0.050225000000000006;1198;19.125;1.75;4.375;6.125;1266706.7962500001;397190.265;330488.51499999996;1994385.57375;112958027.69749999;0.05325575;24157547.036250003;891642.06;5006750.2475;276335.97875;363246.94125000003;709010256.11375;1013192194.5687499;1126150222.26375
57;1531.75;161.5;1693.25;1722.625;3415.875;5371.875;578.625;5950.5;640.125;1380.25;1.125;0.125;10006.5;8556;242.75;0.22972499999999998;0.5984375000000001;0.001870166250000001;34337.31;218417.46000000002;120842.2;14.597749999999998;401.5;170.625;1763.625;33;38.875;66.875;963.5;913.875;9.875;25.625;0.8984624999999999;0.0005865250000000006;613.6750000000001;1029.1325000000002;513.705;2.1166625;1574.625;355.875;113.125;0.050162500000000006;1229.375;22.625;2.375;4.875;7.25;1782309.2287499998;439773.67;378180.56625;2600263.46375;115119771.6925;0.053710375000000005;24159813.236250002;892113.47875;5698106.15625;278682.37124999997;370682.30874999997;711191667.45125;1017706317.8275;1132826089.52125
58;1529.5;160.75;1690.25;1714.875;3405.125;5383.875;574.375;5958.25;643.625;1378.75;1;0.125;10007;8556;239.25;0.22838750000000005;0.6073125000000001;0.021849399999999998;39964.49125000001;219508.35875;127744.5425;18.1918;418.125;169.625;1728.625;35;37.625;80.5;958.25;905.5;8.375;33.625;0.8849999999999999;0.001961124999999999;613.0999999999999;1035.3700000000001;520.9237499999999;2.12685;1552;347.625;108.375;0.0499;1267.75;30.625;2;8.625;5.875;2647209.795;952500.70125;345235.11875;3944945.61625;118372799.88875002;0.054515999999999995;24222658.28375;888593.7437499999;6714429.6325;281748.15125;380732.86249999993;714400808.73625;1026808054.69875;1145180854.5875
59;1524.875;160.5;1685.375;1704;3389.375;5397.75;571.25;5969;648;1379.75;1.125;0.125;10006.375;8556;235;0.22662499999999997;0.616075;0.03928045;42639.655;221187.9225;129055.49875000001;20.4652125;422.625;169.625;1677;33.875;37;85.125;946.375;896.5;9.125;33.875;0.8881374999999999;0.00007525000000000045;612.1712499999999;1023.1787499999999;514.44125;2.2889625;1547;347;112;0.049625;1312.625;31.125;3.375;12.5;7;2632984.8325;1442901.91125;504277.64874999993;4580164.3925;122424122.535;0.05630249999999999;24259709.65125;884543.4825;7007645.14375;287832.51125;397425.38625000004;718031688.5287501;1037399864.00625;1159823986.5375
60;1522.75;159.625;1682.375;1688.875;3371.25;5415.5;568.75;5984.25;651.625;1380;1.125;0.125;10007.125;8556;231.25;0.22441250000000001;0.6248374999999999;0.056374637500000005;45241.44625000001;223082.02375000002;128782.9975;21.919224999999997;429.875;169.625;1623.5;35;34.875;88.375;930.625;886.75;8.125;33.125;0.887775;-0.005041324999999999;611.23375;1030.44;512.0975000000001;1.8696374999999998;1528.375;334.625;103.375;0.0492625;1353.875;30.5;1.875;12.75;4.625;2596318.55375;1379863.0225;294009.40125;4270190.97875;126020769.7875;0.057146749999999996;24296869.67;880126.34625;7533677.9037500005;294210.065;418382.16874999995;721905151.885;1049671250.9499999;1175692020.7375
61;1520.25;159.5;1679.75;1675.625;3355.375;5433.125;564.25;5997.375;655.875;1379.625;0.75;0.125;10008.625;8556;227.125;0.22238750000000002;0.6330625;0.07003756250000001;48908.10500000001;225640.35875;139613.06625;24.025037499999996;440.625;170.75;1565.125;34.25;33.625;90.875;913.625;886.375;9;35.125;0.8770375000000001;-0.012679662500000001;611.26625;1031.4724999999999;523.0074999999999;2.341;1512.5;328.5;101.375;0.048799999999999996;1400.125;31.5;0.875;15.875;6;3150391.07625;1814585.7225000001;381486.64875000005;5346463.449999999;130623174.86000001;0.05673449999999999;24396715.94375;872239.5912500002;7758737.902500001;301337.56875;437618.76625;726016039.5925;1060902124.3874999;1191525299.25
62;1513.5;159.625;1673.125;1656.75;3329.875;5458.125;560.5;6018.625;658.125;1378.25;0.75;0.125;10006.625;8556;222.5;0.21963749999999999;0.6430374999999999;0.08703182500000001;43727.777500000004;227794.03499999997;137499.68;26.004524999999997;440;168.875;1506.375;37.125;32.375;93;904;871.5;8;32.75;0.8753249999999999;-0.01965725;611.75125;1030.7375;531.35375;2.33775;1508.25;324.75;102.25;0.048275;1444.875;30.125;1.125;14.5;5.125;2755098.6275;1704508.635;385215.03750000003;4844822.3;134728993.61249998;0.05816425000000001;24425775.5925;864173.1549999999;8328782.116250001;308036.91125;461150.72;729576269.1975;1074090235.5062501;1208819229.11875
63;1509.875;159.375;1669.25;1632.875;3302.125;5483.25;558.625;6041.875;661.375;1379.375;0.75;0;10005.375;8556;219.875;0.21652500000000002;0.65705;0.10761875000000001;43610.708750000005;230821.71375;137664.26125;28.006837500000003;437.75;171.625;1446.625;36.75;32.5;87.25;878.5;869.5;9.5;31.625;0.8702499999999999;-0.028024;608.8937500000001;1032.86;515.635;2.2750874999999997;1503.375;316;96.125;0.047650000000000005;1486.875;29.875;2.375;12.375;5.375;2979200.68;1321624.7875;355449.39125;4656274.86;138766837.37375;0.0574975;24419904.555;856682.85125;7667068.63;317288.0399999999;483326.28250000003;732954933.4475001;1091920826.79625;1230687664.17125
64;1507.375;159.125;1666.5;1614.75;3281.25;5505.5;555.625;6061.125;663.5;1378.25;0.75;0;10005.875;8556;216.625;0.21406250000000002;0.6625375;0.124579125;43293.07375;233882.40750000003;139179.7825;29.121225;435.375;173;1393.375;37.375;31;82.5;856.625;861;8.625;28.625;0.8792;-0.027850212500000002;608.6975000000001;1035.09875;515.34625;2.331425;1500.75;310.5;93.875;0.0471;1526.75;25.875;1.625;13.5;6.375;2235506.54375;1532222.7075;522214.78625000006;4289944.0375;142332907.70499998;0.05724675;24449009.685000002;844005.23125;7320760.017499998;324824.80125;504376.23750000005;736417361.63125;1104215958.045;1246548865.74875
65;1505.875;159.125;1665;1596.75;3261.75;5526.375;551.875;6078.25;666.5;1377.5;0.75;0;10006.5;8556;214.5;0.2116875;0.67225;0.138337375;45594.195;236682.65375;140927.59125000003;31.031200000000002;443.875;175.5;1344.875;37.375;30.25;90.125;839.25;855.625;12.125;32.25;0.8769125;-0.026109200000000003;606.8125;1027.41125;519.2775;1.7424000000000002;1493;312.25;97.75;0.04655;1572.25;29.875;1.375;14.25;8;2972888.415;1513783.06;693033.52125;5179704.99375;146720936.86125;0.05675975;24494267.5;834843.9512499999;7751297.055;331763.2075;522795.78;739938774.23125;1116833466.0525;1263554402.9125
66;1500.375;159.625;1660;1580.125;3240.125;5547.875;547.75;6095.625;670.625;1378;0.5;0;10006.375;8556;209.625;0.20918749999999997;0.6783374999999999;0.15255225;48590.53625;240457.93624999997;149751.115;32.238875;453.25;177.25;1285.125;34.5;29.25;88.625;825;839.375;11;33.375;0.8693374999999999;-0.027024075;605.44;1019.21;521.54375;2.5582;1485.875;309.875;100.25;0.045975;1620.125;31.375;1.5;15;7.875;3177421.69625;1807128.6075000002;621075.53125;5605625.8375;151616366.29625;0.057942375000000004;24477966.869999997;825580.4975;7743980.907500001;340964.51625000004;545021.6050000001;744212351.54125;1126491449.29375;1278107815.5900002
67;1497.125;158.875;1656;1561.625;3217.625;5571.125;545.625;6116.75;672.625;1377.125;0.375;0;10007;8556;205;0.206475;0.6795;0.158394;48989.41375000001;244328.08874999997;159625.855;33.3549625;453;173.75;1226.5;33.375;28.375;84.75;806.25;832.125;8.625;31.25;0.874925;-0.025853749999999998;603.68625;1020.7;515.85875;1.6260125;1474.875;301;96;0.0454375;1662.375;29.75;1.375;14.625;5.25;3187410.1500000004;1828131.82125;353922.76499999996;5369464.7375;156219161.45000002;0.058508374999999994;24479698.201249998;818075.3912499999;8037502.5025;350305.01;569779.9575;748130983.1225;1130195071.0812502;1286414232.5325
68;1494.25;158.875;1653.125;1545.25;3198.375;5592.125;541.25;6133.375;675.875;1376;0.375;0;10007.625;8556;201.5;0.20416250000000002;0.6903624999999999;0.16354512499999999;50073.198749999996;246678.91249999998;155049.77125;32.499;465.75;177;1179.125;41.125;28.25;91;795;830;9.75;35.25;0.8625;-0.028702625;602.605;1024.2212499999998;518.7275;2.3218750000000004;1458.75;295;93.5;0.0448625;1708.625;33.25;0.625;15.625;5.75;3638273.8125000005;1934082.2087499998;487495.2425;6059851.26;161183982.56625;0.058194625;24459146.39875;807359.85875;7980188.770000001;359580.46125;592823.0675;752406934.7;1139513212.4762502;1300697195.0387502
69;1489;158.625;1647.625;1520.875;3168.5;5620.625;540.5;6161.125;677;1376.125;0.25;0;10006.625;8556;197;0.2007875;0.698675;0.163230875;52140.74999999999;249588.60249999998;161447.96375000002;33.2889;474.5;177.625;1126.5;42.375;26.625;96.625;781.5;819.375;8.875;37;0.8677250000000001;-0.028078750000000003;600.87375;1021.675;517.6587499999999;2.1376999999999997;1446.5;288;91;0.0443;1757.75;34.625;1.625;16.875;5.25;4038340.03625;2065629.585;407328.54125;6511298.1625000015;166754567.7075;0.059111750000000005;24515706.55;799309.355;8849347.6775;371131.40625;618583;757500420.9275;1149865517.1499999;1316620084.85875
